Date,Open,High,Low,Close,Adj Close,Volume
2002-04-18,9.082829,9.082829,8.849437,8.956409,4.097224,17600
2002-04-19,8.859162,9.141177,8.859162,9.141177,4.181747,11200
2002-04-22,9.141177,9.209249,9.043930,9.209249,4.212889,2300
2002-04-23,9.238423,9.481540,9.238423,9.481540,4.337451,4700
2002-04-24,9.481540,9.714931,9.413467,9.714931,4.444218,14000
2002-04-25,9.695482,9.870526,9.695482,9.870526,4.515396,18400
2002-04-26,9.870526,9.870526,9.724656,9.724656,4.448669,24100
2002-04-29,9.773279,9.967772,9.773279,9.919149,4.537641,6600
2002-04-30,10.016396,10.016396,9.724656,9.724656,4.448669,4700
2002-05-01,9.627410,9.627410,9.500989,9.578787,4.381939,9800
2002-05-02,9.549612,9.676033,9.549612,9.676033,4.426426,2000
2002-05-03,9.627410,9.627410,9.471815,9.481540,4.337451,17700
2002-05-06,9.481540,9.578787,9.481540,9.578787,4.381939,3300
2002-05-07,9.530163,9.530163,9.491264,9.491264,4.341900,200
2002-05-08,9.432917,9.432917,9.335670,9.335670,4.270721,1300
2002-05-09,9.335670,9.335670,9.335670,9.335670,4.270721,100
2002-05-10,9.335670,9.481540,9.296771,9.432917,4.315207,8900
2002-05-13,9.432917,9.530163,9.092554,9.189800,4.203992,18100
2002-05-14,9.141177,9.141177,9.092554,9.141177,4.181747,3500
2002-05-15,9.189800,9.432917,9.189800,9.432917,4.315207,7500
2002-05-16,9.384294,9.384294,9.335670,9.335670,4.270721,400
2002-05-17,9.384294,9.384294,9.189800,9.189800,4.203992,2200
2002-05-20,9.238423,9.432917,9.238423,9.432917,4.315207,7900
2002-05-21,9.384294,9.481540,9.374569,9.481540,4.337451,2000
2002-05-22,9.481540,9.481540,9.481540,9.481540,4.337451,1300
2002-05-23,9.481540,9.676033,9.481540,9.676033,4.426426,2500
2002-05-24,9.676033,9.676033,9.578787,9.578787,4.381939,3600
2002-05-28,9.578787,9.627410,9.578787,9.578787,4.381939,4900
2002-05-29,9.676033,9.773279,9.676033,9.744105,4.457565,1400
2002-05-30,9.724656,9.821903,9.724656,9.724656,4.448669,4000
2002-05-31,9.734381,9.919149,9.724656,9.919149,4.537641,10000
2002-06-03,9.889976,9.899700,9.773279,9.773279,4.470911,5500
2002-06-04,9.870526,10.016396,9.821903,9.880251,4.519846,11000
2002-06-05,9.919149,10.065020,9.919149,9.919149,4.537641,6400
2002-06-06,9.919149,9.919149,9.724656,9.870526,4.515396,10500
2002-06-07,9.821903,9.870526,9.734381,9.753830,4.462014,6600
2002-06-10,9.821903,9.821903,9.773279,9.821903,4.493155,1600
2002-06-11,9.773279,9.821903,9.724656,9.821903,4.493155,1800
2002-06-12,9.773279,9.821903,9.724656,9.724656,4.448669,3600
2002-06-13,9.724656,9.724656,9.724656,9.724656,4.448669,100
2002-06-14,9.821903,9.967772,9.724656,9.967772,4.559885,7200
2002-06-17,10.016396,10.065020,10.016396,10.016396,4.582129,2100
2002-06-18,10.065020,10.065020,10.016396,10.016396,4.582129,300
2002-06-19,9.919149,9.919149,9.919149,9.919149,4.537641,500
2002-06-20,9.870526,9.967772,9.821903,9.919149,4.537641,4000
2002-06-21,9.821903,9.821903,9.773279,9.821903,4.493155,1300
2002-06-24,9.792728,9.792728,9.588511,9.588511,4.386388,6300
2002-06-25,9.598236,9.598236,9.598236,9.598236,4.390835,500
2002-06-26,9.520438,9.520438,9.257873,9.306496,4.257375,2200
2002-06-27,9.248148,9.248148,9.248148,9.248148,4.230683,1000
2002-06-28,9.248148,9.432917,9.248148,9.432917,4.315207,7900
2002-07-01,9.432917,9.481540,9.384294,9.384294,4.292965,900
2002-07-02,9.335670,9.384294,9.335670,9.384294,4.292965,400
2002-07-03,9.287046,9.335670,9.053655,9.170351,4.195095,10900
2002-07-05,9.218974,9.218974,9.218974,9.218974,4.217338,100
2002-07-08,9.189800,9.189800,9.189800,9.189800,4.203992,700
2002-07-09,9.199525,9.218974,9.199525,9.218974,4.217338,1000
2002-07-10,9.189800,9.189800,9.092554,9.092554,4.159506,3400
2002-07-11,9.043930,9.043930,8.907785,8.936959,4.088325,6900
2002-07-12,8.936959,8.946684,8.936959,8.946684,4.092775,2100
2002-07-15,8.936959,8.946684,8.820263,8.820263,4.034942,7500
2002-07-16,8.898061,8.936959,8.898061,8.936959,4.088325,6100
2002-07-17,8.946684,8.946684,8.946684,8.946684,4.092775,1200
2002-07-18,8.917510,8.917510,8.917510,8.917510,4.079429,200
2002-07-19,8.917510,8.917510,8.917510,8.917510,4.079429,0
2002-07-22,8.927235,8.995307,8.907785,8.907785,4.074982,4100
2002-07-23,8.946684,9.180076,8.946684,9.180076,4.199543,7600
2002-07-24,9.082829,9.082829,8.946684,8.995307,4.115018,5200
2002-07-25,8.975858,8.975858,8.975858,8.975858,4.106120,300
2002-07-26,8.975858,8.975858,8.654944,8.849437,4.048288,35700
2002-07-29,8.898061,8.898061,8.849437,8.849437,4.048288,1000
2002-07-30,8.946684,8.995307,8.946684,8.946684,4.092775,3200
2002-07-31,9.043930,9.043930,9.043930,9.043930,4.137260,300
2002-08-01,8.946684,8.946684,8.849437,8.849437,4.048288,2100
2002-08-02,8.859162,8.859162,8.800814,8.800814,4.026043,2200
2002-08-05,8.849437,8.849437,8.752191,8.849437,4.048288,1500
2002-08-06,8.849437,8.995307,8.849437,8.995307,4.115018,5100
2002-08-07,8.898061,8.898061,8.723017,8.752191,4.003802,3200
2002-08-08,8.713292,8.723017,8.664669,8.674394,3.968213,17800
2002-08-09,8.654944,8.654944,8.596596,8.625771,3.945969,2600
2002-08-12,8.791089,8.791089,8.723017,8.723017,3.990456,3100
2002-08-13,8.654944,8.713292,8.606320,8.703568,3.981558,3300
2002-08-14,8.703568,8.703568,8.654944,8.654944,3.959314,2900
2002-08-15,8.752191,8.752191,8.732741,8.752191,4.003802,12400
2002-08-16,8.732741,8.732741,8.723017,8.723017,3.990456,2500
2002-08-19,8.703568,8.703568,8.557697,8.606320,3.937070,12300
2002-08-20,8.606320,8.703568,8.606320,8.606320,3.937070,4400
2002-08-21,8.557697,8.606320,8.557697,8.606320,3.937070,5600
2002-08-22,8.606320,8.606320,8.606320,8.606320,3.937070,0
2002-08-23,8.567422,8.567422,8.528523,8.528523,3.901481,6300
2002-08-26,8.625771,8.703568,8.557697,8.703568,3.981558,4000
2002-08-27,8.606320,8.606320,8.567422,8.567422,3.919277,3800
2002-08-28,8.606320,8.703568,8.577147,8.616046,3.941520,5400
2002-08-29,8.654944,8.684118,8.654944,8.684118,3.972661,1200
2002-08-30,8.752191,8.839712,8.752191,8.752191,4.003802,2900
2002-09-03,8.752191,8.752191,8.703568,8.703568,3.981558,5900
2002-09-04,8.742466,8.752191,8.742466,8.752191,4.003802,3400
2002-09-05,8.723017,8.723017,8.723017,8.723017,3.990456,300
2002-09-06,8.693843,8.752191,8.654944,8.752191,4.003802,4900
2002-09-09,8.752191,8.752191,8.752191,8.752191,4.003802,0
2002-09-10,8.752191,8.849437,8.752191,8.849437,4.048288,1300
2002-09-11,8.888336,8.888336,8.888336,8.888336,4.066083,1000
2002-09-12,8.791089,8.791089,8.771640,8.771640,4.012698,1500
2002-09-13,8.752191,8.752191,8.732741,8.732741,3.994904,1500
2002-09-16,8.800814,8.849437,8.800814,8.829988,4.039389,1800
2002-09-17,8.781364,8.878612,8.752191,8.752191,4.003802,3000
2002-09-18,8.771640,8.771640,8.771640,8.771640,4.012698,4700
2002-09-19,8.771640,8.898061,8.752191,8.898061,4.070531,6400
2002-09-20,8.898061,8.898061,8.898061,8.898061,4.070531,100
2002-09-23,8.800814,8.800814,8.752191,8.752191,4.003802,2100
2002-09-24,8.752191,8.752191,8.732741,8.732741,3.994904,1600
2002-09-25,8.761915,8.761915,8.752191,8.752191,4.003802,400
2002-09-26,8.800814,8.800814,8.800814,8.800814,4.026043,100
2002-09-27,8.713292,8.800814,8.703568,8.703568,3.981558,5000
2002-09-30,8.752191,8.849437,8.703568,8.800814,4.026043,1500
2002-10-01,8.752191,8.752191,8.703568,8.742466,3.999353,14000
2002-10-02,8.713292,8.713292,8.713292,8.713292,3.986007,300
2002-10-03,8.703568,8.713292,8.674394,8.713292,3.986007,2600
2002-10-04,8.713292,8.752191,8.713292,8.752191,4.003802,2700
2002-10-07,8.703568,8.703568,8.703568,8.703568,3.981558,1900
2002-10-08,8.703568,8.703568,8.654944,8.654944,3.959314,7200
2002-10-09,8.654944,8.654944,8.606320,8.606320,3.937070,5000
2002-10-10,8.606320,8.606320,8.606320,8.606320,3.937070,0
2002-10-11,8.625771,8.625771,8.625771,8.625771,3.945969,100
2002-10-14,8.625771,8.625771,8.557697,8.557697,3.914826,2600
2002-10-15,8.557697,8.684118,8.557697,8.674394,3.968213,2300
2002-10-16,8.703568,8.752191,8.606320,8.616046,3.941520,9000
2002-10-17,8.518799,8.703568,8.518799,8.606320,3.937070,5000
2002-10-18,8.557697,8.654944,8.557697,8.557697,3.914826,1700
2002-10-21,8.557697,8.557697,8.557697,8.557697,3.914826,200
2002-10-22,8.518799,8.557697,8.363204,8.363204,3.825854,7200
2002-10-23,8.382654,8.557697,8.363204,8.450727,3.865892,5800
2002-10-24,8.372929,8.372929,8.275682,8.334030,3.812508,7500
2002-10-25,8.275682,8.372929,8.275682,8.372929,3.830302,3200
2002-10-28,8.460451,8.547973,8.431277,8.431277,3.856995,2100
2002-10-29,8.421553,8.460451,8.343755,8.372929,3.830302,3500
2002-10-30,8.295132,8.411828,8.168712,8.353479,3.821407,11500
2002-10-31,8.450727,8.450727,8.236784,8.402103,3.843650,19500
2002-11-01,8.460451,8.460451,8.411828,8.431277,3.856995,3000
2002-11-04,8.489625,8.489625,8.217335,8.265958,3.781367,6200
2002-11-05,8.382654,8.392379,8.285407,8.285407,3.790266,8500
2002-11-06,8.285407,8.285407,8.285407,8.285407,3.790266,100
2002-11-07,8.285407,8.304856,8.265958,8.304856,3.799163,7200
2002-11-08,8.227059,8.382654,8.227059,8.382654,3.834751,2400
2002-11-11,8.324306,8.334030,8.324306,8.334030,3.812508,39000
2002-11-12,8.363204,8.363204,8.353479,8.353479,3.821407,1600
2002-11-13,8.334030,8.334030,8.334030,8.334030,3.812508,400
2002-11-14,8.334030,8.509074,8.304856,8.509074,3.892585,8100
2002-11-15,8.363204,8.479900,8.363204,8.460451,3.870341,9200
2002-11-18,8.470176,8.654944,8.470176,8.509074,3.892585,19600
2002-11-19,8.547973,8.557697,8.470176,8.557697,3.914826,3600
2002-11-20,8.509074,8.509074,8.372929,8.460451,3.870341,1800
2002-11-21,8.470176,8.470176,8.421553,8.431277,3.856995,4500
2002-11-22,8.441002,8.460451,8.421553,8.460451,3.870341,8200
2002-11-25,8.470176,8.557697,8.460451,8.460451,3.870341,6200
2002-11-26,8.460451,8.460451,8.411828,8.411828,3.848099,2100
2002-11-27,8.460451,8.460451,8.460451,8.460451,3.870341,1100
2002-11-29,8.460451,8.460451,8.431277,8.431277,3.856995,1000
2002-12-02,8.382654,8.382654,8.363204,8.363204,3.825854,2300
2002-12-03,8.314581,8.314581,8.304856,8.304856,3.799163,5500
2002-12-04,8.295132,8.343755,8.295132,8.343755,3.816957,500
2002-12-05,8.343755,8.343755,8.343755,8.343755,3.816957,400
2002-12-06,8.353479,8.382654,8.353479,8.382654,3.834751,6200
2002-12-09,8.382654,8.382654,8.353479,8.353479,3.821407,2300
2002-12-10,8.382654,8.664669,8.382654,8.557697,3.914826,18600
2002-12-11,8.625771,8.693843,8.596596,8.674394,3.968213,3400
2002-12-12,8.674394,8.771640,8.606320,8.771640,4.012698,20900
2002-12-13,8.723017,8.723017,8.723017,8.723017,3.990456,200
2002-12-16,8.635495,8.761915,8.616046,8.761915,4.008252,9900
2002-12-17,8.761915,8.791089,8.654944,8.752191,4.003802,3400
2002-12-18,8.616046,8.995307,8.616046,8.995307,4.115018,8000
2002-12-19,8.946684,9.043930,8.898061,8.936959,4.088325,12800
2002-12-20,8.898061,9.043930,8.859162,9.043930,4.137260,4300
2002-12-23,9.102279,9.238423,9.102279,9.238423,4.226235,5400
2002-12-24,9.141177,9.150902,9.092554,9.141177,4.181747,3100
2002-12-26,9.209249,9.209249,9.014756,9.102279,4.163954,5700
2002-12-27,9.092554,9.092554,8.946684,9.043930,4.137260,3100
2002-12-30,8.995307,9.238423,8.898061,9.024481,4.128364,14200
2002-12-31,8.946684,8.985582,8.849437,8.936959,4.088325,8400
2003-01-02,9.005032,9.092554,9.005032,9.092554,4.159506,2200
2003-01-03,9.121728,9.121728,9.043930,9.063379,4.146159,900
2003-01-06,9.092554,9.141177,9.063379,9.063379,4.146159,4000
2003-01-07,9.141177,9.150902,9.092554,9.092554,4.159506,1900
2003-01-08,9.102279,9.335670,9.102279,9.316220,4.261823,7200
2003-01-09,9.218974,9.257873,9.189800,9.228699,4.221786,6000
2003-01-10,9.325946,9.491264,9.238423,9.481540,4.337451,8300
2003-01-13,9.520438,9.656584,9.491264,9.656584,4.417527,6400
2003-01-14,9.676033,9.773279,9.607961,9.773279,4.470911,4400
2003-01-15,9.724656,10.113643,9.724656,10.074744,4.608820,10200
2003-01-16,10.113643,10.162266,10.035846,10.162266,4.648858,11200
2003-01-17,10.142817,10.201164,10.065020,10.201164,4.666655,5900
2003-01-21,10.210889,10.434556,10.210889,10.395658,4.755625,7100
2003-01-22,10.405382,10.638774,10.356759,10.599875,4.849048,9400
2003-01-23,10.502629,10.551252,10.356759,10.522079,4.813459,13500
2003-01-24,10.454005,10.599875,10.376208,10.483179,4.795663,12700
2003-01-27,10.444281,10.444281,10.327585,10.356759,4.737831,7500
2003-01-28,10.356759,10.366484,9.967772,10.026120,4.586577,16500
2003-01-29,10.103918,10.259512,10.016396,10.123367,4.631064,10500
2003-01-30,10.181715,10.210889,10.113643,10.113643,4.626615,3800
2003-01-31,10.162266,10.327585,10.113643,10.327585,4.724486,6900
2003-02-03,10.327585,10.376208,10.201164,10.347034,4.733383,6700
2003-02-04,10.308136,10.395658,10.249787,10.385933,4.751176,5000
2003-02-05,10.327585,10.492904,10.327585,10.492904,4.800114,5500
2003-02-06,10.415107,10.415107,10.191440,10.210889,4.671101,6200
2003-02-07,10.259512,10.278962,10.123367,10.269238,4.697793,4400
2003-02-10,10.201164,10.298411,10.094193,10.298411,4.711141,11400
2003-02-11,10.298411,10.385933,10.298411,10.385933,4.751176,3800
2003-02-12,10.288687,10.376208,10.288687,10.337310,4.728933,3600
2003-02-13,10.240063,10.308136,10.240063,10.308136,4.715589,1200
2003-02-14,10.259512,10.259512,10.162266,10.210889,4.671101,2900
2003-02-18,10.210889,10.210889,10.113643,10.181715,4.657754,4300
2003-02-19,10.113643,10.191440,10.065020,10.191440,4.662204,3300
2003-02-20,10.162266,10.191440,10.113643,10.113643,4.626615,3700
2003-02-21,10.065020,10.191440,10.065020,10.142817,4.639960,6300
2003-02-24,10.162266,10.162266,10.065020,10.113643,4.626615,1000
2003-02-25,10.162266,10.162266,10.103918,10.113643,4.626615,3500
2003-02-26,10.181715,10.181715,10.113643,10.113643,4.626615,600
2003-02-27,10.084469,10.113643,10.074744,10.094193,4.617719,2000
2003-02-28,10.016396,10.103918,10.016396,10.103918,4.622166,1200
2003-03-03,10.113643,10.113643,9.948323,10.016396,4.582129,4600
2003-03-04,9.967772,10.055295,9.967772,9.996946,4.573232,1600
2003-03-05,9.919149,9.938599,9.821903,9.938599,4.546538,3300
2003-03-06,9.938599,10.084469,9.938599,10.084469,4.613268,2800
2003-03-07,10.016396,10.162266,10.016396,10.094193,4.617719,14000
2003-03-10,10.094193,10.094193,9.919149,9.919149,4.537641,1200
2003-03-11,9.967772,10.133092,9.967772,10.133092,4.635513,8800
2003-03-12,10.113643,10.191440,10.113643,10.191440,4.662204,3000
2003-03-13,10.191440,10.210889,10.113643,10.162266,4.648858,3000
2003-03-14,10.113643,10.113643,9.958048,9.958048,4.555436,2200
2003-03-17,10.035846,10.074744,10.016396,10.016396,4.582129,2300
2003-03-18,10.006671,10.006671,10.006671,10.006671,4.577680,200
2003-03-19,10.016396,10.065020,9.967772,10.016396,4.582129,1400
2003-03-20,9.919149,9.977497,9.724656,9.773279,4.470911,37500
2003-03-21,9.744105,9.792728,9.734381,9.753830,4.462014,4600
2003-03-24,9.773279,9.841352,9.724656,9.724656,4.448669,2300
2003-03-25,9.802454,9.841352,9.734381,9.734381,4.453115,1600
2003-03-26,9.734381,9.821903,9.734381,9.773279,4.470911,3600
2003-03-27,9.783004,9.783004,9.744105,9.744105,4.457565,1100
2003-03-28,9.744105,9.870526,9.744105,9.870526,4.515396,800
2003-03-31,9.831628,10.065020,9.676033,10.065020,4.604371,9000
2003-04-01,10.016396,10.201164,10.016396,10.191440,4.662204,2000
2003-04-02,10.162266,10.259512,9.987222,10.181715,4.657754,10400
2003-04-03,10.162266,10.230338,10.162266,10.230338,4.679998,1100
2003-04-04,10.133092,10.181715,10.113643,10.171990,4.653307,3200
2003-04-07,10.113643,10.113643,10.113643,10.113643,4.626615,100
2003-04-08,10.113643,10.113643,10.113643,10.113643,4.626615,0
2003-04-09,10.113643,10.113643,10.113643,10.113643,4.626615,100
2003-04-10,10.113643,10.152541,10.084469,10.152541,4.644407,5700
2003-04-11,10.084469,10.084469,10.084469,10.084469,4.613268,200
2003-04-14,10.065020,10.065020,9.919149,9.919149,4.537641,2700
2003-04-15,9.919149,10.006671,9.919149,9.987222,4.568781,5400
2003-04-16,10.016396,10.016396,10.016396,10.016396,4.582129,500
2003-04-17,10.055295,10.113643,9.996946,10.094193,4.617719,5500
2003-04-21,9.870526,9.967772,9.870526,9.967772,4.559885,4500
2003-04-22,9.996946,10.278962,9.996946,10.278962,4.702244,6200
2003-04-23,10.269238,10.327585,10.162266,10.288687,4.706692,6900
2003-04-24,10.337310,10.347034,10.337310,10.347034,4.733383,1100
2003-04-25,10.220613,10.405382,10.220613,10.376208,4.746728,4100
2003-04-28,10.356759,10.483179,10.356759,10.424831,4.768972,5400
2003-04-29,10.356759,10.599875,10.356759,10.599875,4.849048,9900
2003-04-30,10.580426,10.755470,10.580426,10.697122,4.893534,11900
2003-05-01,10.745746,10.949963,10.745746,10.949963,5.009201,10500
2003-05-02,10.949963,11.047210,10.862441,10.979137,5.022546,3500
2003-05-05,10.901340,10.959687,10.891615,10.959687,5.013647,3200
2003-05-06,10.920789,11.037485,10.920789,11.018036,5.040339,1500
2003-05-07,10.998587,11.134731,10.998587,11.134731,5.093725,1600
2003-05-08,11.115282,11.212529,11.115282,11.163905,5.107071,5300
2003-05-09,11.173630,11.523718,11.173630,11.436195,5.231633,7400
2003-05-12,11.426471,11.494544,11.416746,11.484819,5.253876,19500
2003-05-13,11.465370,11.513993,11.358398,11.475095,5.249427,2700
2003-05-14,11.523718,11.523718,11.465370,11.504269,5.262773,5700
2003-05-15,11.562616,11.562616,11.173630,11.504269,5.262773,20200
2003-05-16,11.377848,11.523718,11.134731,11.513993,5.267222,20000
2003-05-19,11.426471,11.465370,11.329225,11.426471,5.227184,11200
2003-05-20,11.416746,11.533442,11.416746,11.533442,5.276120,6700
2003-05-21,11.523718,11.562616,11.387572,11.387572,5.209392,6600
2003-05-22,11.387572,11.523718,11.387572,11.523718,5.271671,3700
2003-05-23,11.504269,11.659863,11.475095,11.630689,5.320606,9100
2003-05-27,11.572341,11.659863,11.513993,11.659863,5.333953,5500
2003-05-28,11.523718,11.582066,11.513993,11.582066,5.298365,1400
2003-05-29,11.591790,11.601515,11.523718,11.601515,5.307261,3100
2003-05-30,11.543167,11.679312,11.543167,11.669587,5.338401,9600
2003-06-02,11.669587,11.669587,11.475095,11.572341,5.293915,2100
2003-06-03,11.620964,11.718211,11.572341,11.572341,5.293915,6800
2003-06-04,11.601515,11.630689,11.513993,11.513993,5.267222,3400
2003-06-05,11.523718,11.650138,11.523718,11.591790,5.302811,2400
2003-06-06,11.504269,11.504269,11.484819,11.484819,5.253876,600
2003-06-09,11.601515,11.708487,11.601515,11.669587,5.338401,11000
2003-06-10,11.620964,11.786283,11.620964,11.776559,5.387337,7800
2003-06-11,11.727936,11.766834,11.718211,11.718211,5.360645,1600
2003-06-12,11.669587,11.864080,11.650138,11.766834,5.382888,3400
2003-06-13,11.669587,11.825182,11.669587,11.815457,5.405132,3100
2003-06-16,11.815457,11.902979,11.766834,11.902979,5.445170,2800
2003-06-17,11.815457,11.815457,11.815457,11.815457,5.405132,400
2003-06-18,11.766834,11.805733,11.766834,11.805733,5.400684,1200
2003-06-19,11.766834,11.912704,11.766834,11.912704,5.449617,5400
2003-06-20,11.961328,12.107197,11.912704,11.912704,5.449617,8100
2003-06-23,11.961328,11.961328,11.873805,11.873805,5.431825,3700
2003-06-24,11.961328,12.009951,11.961328,12.009951,5.494105,300
2003-06-25,12.019675,12.019675,11.971052,11.971052,5.476311,2100
2003-06-26,12.068298,12.097472,12.068298,12.097472,5.534143,2000
2003-06-27,12.078023,12.087748,11.941878,12.087748,5.529694,5000
2003-06-30,12.058574,12.058574,11.961328,11.961328,5.471859,2200
2003-07-01,11.961328,11.961328,11.961328,11.961328,5.471859,0
2003-07-02,11.912704,12.058574,11.825182,11.990501,5.485210,15000
2003-07-03,11.912704,12.000226,11.912704,12.000226,5.489656,1800
2003-07-07,12.009951,12.009951,11.786283,11.786283,5.391784,5000
2003-07-08,11.912704,11.912704,11.718211,11.718211,5.360645,5400
2003-07-09,11.815457,11.932154,11.766834,11.766834,5.382888,14000
2003-07-10,11.834907,11.834907,11.484819,11.552892,5.285018,5300
2003-07-11,11.669587,11.669587,11.552892,11.552892,5.285018,1400
2003-07-14,11.601515,11.620964,11.523718,11.611239,5.311711,1100
2003-07-15,11.669587,11.669587,11.669587,11.669587,5.338401,300
2003-07-16,11.611239,11.611239,11.475095,11.475095,5.249427,1200
2003-07-17,11.504269,11.504269,11.475095,11.475095,5.249427,1500
2003-07-18,11.504269,11.513993,11.397297,11.397297,5.213839,3900
2003-07-21,11.397297,11.475095,11.397297,11.426471,5.227184,2700
2003-07-22,11.309775,11.912704,11.300051,11.912704,5.449617,16400
2003-07-23,11.766834,12.058574,11.766834,12.058574,5.516348,4400
2003-07-24,11.961328,12.155821,11.961328,12.155821,5.560833,6600
2003-07-25,12.155821,12.447560,12.155821,12.155821,5.560833,4700
2003-07-28,12.155821,12.155821,12.009951,12.146095,5.556386,3100
2003-07-29,12.107197,12.107197,11.873805,11.873805,5.431825,6000
2003-07-30,11.864080,11.912704,11.669587,11.854356,5.422925,9000
2003-07-31,11.669587,11.718211,11.465370,11.620964,5.316156,10600
2003-08-01,11.562616,11.757110,11.475095,11.757110,5.378440,2300
2003-08-04,11.698762,11.912704,11.698762,11.912704,5.449617,3400
2003-08-05,11.766834,11.912704,11.669587,11.786283,5.391784,4800
2003-08-06,11.883530,11.883530,11.669587,11.766834,5.382888,3700
2003-08-07,11.679312,11.747385,11.669587,11.669587,5.338401,5300
2003-08-08,11.572341,11.640413,11.572341,11.640413,5.325055,1200
2003-08-11,11.640413,11.640413,11.640413,11.640413,5.325055,0
2003-08-12,11.475095,11.475095,11.426471,11.426471,5.227184,1700
2003-08-13,11.329225,11.329225,10.842992,11.144456,5.098173,19400
2003-08-14,11.231978,11.231978,10.697122,10.940238,5.004752,200400
2003-08-15,10.862441,10.862441,10.697122,10.726295,4.906880,4200
2003-08-18,10.755470,10.988862,10.356759,10.930513,5.000302,54600
2003-08-19,10.891615,10.988862,10.590151,10.988862,5.026994,17800
2003-08-20,10.998587,11.037485,10.745746,10.940238,5.004752,17100
2003-08-21,10.988862,11.086108,10.881890,10.988862,5.026994,1900
2003-08-22,10.940238,10.940238,10.697122,10.901340,4.986956,4200
2003-08-25,10.949963,11.290326,10.949963,11.144456,5.098173,24000
2003-08-26,11.193079,11.329225,11.134731,11.251428,5.147109,6200
2003-08-27,11.173630,11.523718,11.173630,11.465370,5.244980,7800
2003-08-28,11.300051,11.416746,11.290326,11.338949,5.187147,4500
2003-08-29,11.377848,11.377848,10.940238,11.037485,5.049237,10400
2003-09-02,11.086108,11.086108,10.891615,10.988862,5.026994,8200
2003-09-03,11.037485,11.047210,10.852716,10.901340,4.986956,13900
2003-09-04,10.852716,10.940238,10.716571,10.920789,4.995853,7900
2003-09-05,10.872166,11.037485,10.706846,10.881890,4.978061,11700
2003-09-08,10.979137,11.261152,10.823543,11.115282,5.084829,9400
2003-09-09,11.154181,11.377848,11.154181,11.377848,5.204941,21200
2003-09-10,11.377848,11.377848,11.134731,11.280602,5.160454,4400
2003-09-11,11.368123,11.426471,11.231978,11.426471,5.227184,17700
2003-09-12,11.329225,11.329225,11.134731,11.280602,5.160454,12600
2003-09-15,11.338949,11.475095,11.338949,11.377848,5.204941,23400
2003-09-16,11.426471,11.475095,11.377848,11.426471,5.227184,11800
2003-09-17,11.377848,11.475095,11.329225,11.426471,5.227184,11400
2003-09-18,11.465370,11.572341,11.455646,11.572341,5.293915,2900
2003-09-19,11.572341,11.572341,11.475095,11.523718,5.271671,500
2003-09-22,11.377848,11.475095,11.377848,11.475095,5.249427,4500
2003-09-23,11.329225,11.611239,11.329225,11.601515,5.307261,7300
2003-09-24,11.572341,11.572341,11.377848,11.572341,5.293915,8200
2003-09-25,11.572341,11.601515,11.475095,11.552892,5.285018,8600
2003-09-26,11.591790,11.591790,11.475095,11.523718,5.271671,900
2003-09-29,11.601515,11.601515,11.377848,11.523718,5.271671,6600
2003-09-30,11.572341,11.620964,11.426471,11.572341,5.293915,43700
2003-10-01,11.523718,11.523718,11.445920,11.523718,5.271671,5500
2003-10-02,11.426471,11.533442,11.397297,11.475095,5.249427,4700
2003-10-03,11.523718,11.523718,11.319500,11.329225,5.182697,4000
2003-10-06,11.348674,11.358398,11.280602,11.280602,5.160454,2600
2003-10-07,11.231978,11.426471,11.231978,11.426471,5.227184,3500
2003-10-08,11.377848,11.397297,11.329225,11.348674,5.191595,7800
2003-10-09,11.251428,11.426471,11.251428,11.426471,5.227184,5600
2003-10-10,11.329225,11.513993,11.329225,11.513993,5.267222,3400
2003-10-13,11.562616,11.562616,11.377848,11.377848,5.204941,8100
2003-10-14,11.475095,11.523718,11.377848,11.523718,5.271671,6300
2003-10-15,11.397297,11.523718,11.300051,11.329225,5.182697,14300
2003-10-16,11.309775,11.309775,11.270877,11.280602,5.160454,5100
2003-10-17,11.329225,11.368123,11.280602,11.368123,5.200494,2300
2003-10-20,11.368123,11.397297,11.368123,11.368123,5.200494,6600
2003-10-21,11.338949,11.338949,11.300051,11.300051,5.169352,1600
2003-10-22,11.338949,11.338949,11.261152,11.329225,5.182697,2900
2003-10-23,11.377848,11.407022,11.300051,11.300051,5.169352,3100
2003-10-24,11.309775,11.329225,11.309775,11.329225,5.182697,2700
2003-10-27,11.290326,11.290326,11.231978,11.241703,5.142662,3500
2003-10-28,11.280602,11.426471,11.280602,11.426471,5.227184,6200
2003-10-29,11.416746,11.416746,11.300051,11.300051,5.169352,1300
2003-10-30,11.290326,11.377848,11.290326,11.377848,5.204941,2200
2003-10-31,11.329225,11.329225,11.280602,11.280602,5.160454,8300
2003-11-03,11.280602,11.280602,11.270877,11.280602,5.160454,10400
2003-11-04,11.270877,11.504269,11.270877,11.504269,5.262773,7100
2003-11-05,11.494544,11.494544,11.329225,11.329225,5.182697,1400
2003-11-06,11.348674,11.475095,11.348674,11.407022,5.218288,5000
2003-11-07,11.358398,11.426471,11.300051,11.426471,5.227184,3500
2003-11-10,11.329225,11.426471,11.329225,11.426471,5.227184,600
2003-11-11,11.416746,11.416746,11.377848,11.377848,5.204941,800
2003-11-12,11.397297,11.397297,11.397297,11.397297,5.213839,100
2003-11-13,11.329225,11.329225,11.280602,11.280602,5.160454,225400
2003-11-14,11.397297,11.494544,11.397297,11.494544,5.258324,4900
